slug,pair,decade,metric,tau,se,t,p,n,n_seg,y_mean,h
philadelphia,B-C,1950,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
philadelphia,B-C,1960,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,1960,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,1960,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,1960,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,1960,walking_circuity,0.00033522467358184613,0.010285642185627818,0.03259151616709527,0.9740221533931844,1782,299,1.22989038547369,300.0
philadelphia,B-C,1960,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
philadelphia,B-C,1970,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,1970,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,1970,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,1970,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,1970,walking_circuity,0.0026489099354063527,0.010024864085277516,0.2642339998700365,0.7917822592570272,1782,299,1.2278834243693204,300.0
philadelphia,B-C,1970,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
philadelphia,B-C,1980,link_node_ratio,0.009247248631212417,0.00975211025855971,0.9482305250902838,0.3437804226347824,1782,299,1.1494209366401178,300.0
philadelphia,B-C,1980,connected_node_ratio,0.011186162641448939,0.016061648847375303,0.6964516998064563,0.4866888612488131,1779,299,0.6894952518764829,300.0
philadelphia,B-C,1980,intersection_density,3.107995668160488,3.092395322787982,1.0050447448479651,0.3156906855851574,1782,299,107.06483250901405,300.0
philadelphia,B-C,1980,median_block_length_ft,-3.7126049186665897,3.534528262438571,-1.0503820150825893,0.29439356650472953,1782,299,282.21325635394646,300.0
philadelphia,B-C,1980,walking_circuity,0.013945924628429956,0.010389648319592494,1.342290345105439,0.1805235696479586,1782,299,1.2281742109321072,300.0
philadelphia,B-C,1980,pedshed_reach,5.441422129928057e-05,8.724678552268876e-05,0.6236816746117254,0.5333137514256837,1782,299,0.0035030625760194296,300.0
